	evolved_compound	grown_compound	strain	repl	growth_rate	rel_growth_rate	growth_ratio	exp_name
43	2,3-butanediol	butanol	23BD2-5	1	0.3012252328869211	-0.18841499106653625	0.6151970735875532	23butanediol_041415
44	2,3-butanediol	butanol	23BD7-4	2	0.6284049185715581	0.13876469461810076	1.283401338022611	23butanediol_041415
45	2,3-butanediol	butanol	23BD7-7	3	0.6180145057786468	0.12837428182518945	1.2621808330791713	23butanediol_041415
46	2,3-butanediol	butanol	23BD8-7	1	0.45011326158214615	-0.0395269623713112	0.9192734574537968	23butanediol_041415
47	NA	butanol	M9 blank	0	0.0	-0.48964022395345735	0.0	23butanediol_041415
48	NA	butanol	MG1655	5	0.4896578793728332	1.7655419375872672e-05	1.000036057943184	23butanediol_041415
49	2,3-butanediol	butanol	23BD1-9	2	0.489708737862464	6.851390900664e-05	1.0001399270436842	23butanediol_041415
50	2,3-butanediol	butanol	23BD2-7	3	0.31142981697262906	-0.1782104069808283	0.6360380576131588	23butanediol_041415
51	2,3-butanediol	butanol	23BD3-4	1	0.333493230173349	-0.15614699378010838	0.6810985165406858	23butanediol_041415
52	2,3-butanediol	butanol	23BD4-3	2	0.5155633652209516	0.025923141267494232	1.0529432428124172	23butanediol_041415
53	2,3-butanediol	butanol	23BD4-7	3	0.4562270224073905	-0.03341320154606686	0.9317596882129461	23butanediol_041415
54	2,3-butanediol	butanol	23BD5-10	1	0.6022125152696108	0.11257229131615348	1.2299081770840257	23butanediol_041415
55	2,3-butanediol	butanol	23BD2-5	2	0.31133869961365407	-0.17830152433980329	0.6358519671848861	23butanediol_041415
56	2,3-butanediol	butanol	23BD7-4	3	0.6449585886684575	0.1553183647150001	1.3172091611692505	23butanediol_041415
57	2,3-butanediol	butanol	23BD8-2	1	0.4339384301327853	-0.05570179382067203	0.8862393424892177	23butanediol_041415
58	2,3-butanediol	butanol	23BD8-7	2	0.49543948011657635	0.005799256163118993	1.0118439128964827	23butanediol_041415
59	NA	butanol	M9 blank	0	0.6378614366745423	0.14822121272108496	1.3027145350198477	23butanediol_041415
60	2,3-butanediol	butanol	23BD1-6	1	0.4968319266492065	0.007191702695749147	1.0146877285482836	23butanediol_041415
61	2,3-butanediol	butanol	23BD1-9	3	0.4526552098328427	-0.03698501412061467	0.9244649187070663	23butanediol_041415
62	2,3-butanediol	butanol	23BD2-9	1	0.25707698620135433	-0.23256323775210302	0.5250324087462853	23butanediol_041415
63	2,3-butanediol	butanol	23BD3-4	2	0.3096880302938191	-0.17995219365963827	0.6324807790367656	23butanediol_041415
64	2,3-butanediol	butanol	23BD4-3	3	0.5227357445829749	0.03309552062951754	1.06759150700957	23butanediol_041415
65	2,3-butanediol	butanol	23BD5-1	1	0.5849792054292863	0.09533898147582892	1.1947123149034655	23butanediol_041415
66	2,3-butanediol	butanol	23BD5-10	2	0.5098260214861684	0.020185797532711047	1.0412257746508788	23butanediol_041415
67	2,3-butanediol	butanol	23BD2-5	3	0.29745508393652986	-0.1921851400169275	0.6074972385536781	23butanediol_041415
68	2,3-butanediol	butanol	23BD7-5	1	0.6862704180193849	0.19663019406592758	1.4015809658738703	23butanediol_041415
69	2,3-butanediol	butanol	23BD8-2	2	0.43170156835061346	-0.05793865560284389	0.8816709641723568	23butanediol_041415
70	2,3-butanediol	butanol	23BD8-7	3	0.4661439914985232	-0.02349623245493415	0.9520132715706633	23butanediol_041415
71	NA	butanol	M9 blank	0	0.0	-0.48964022395345735	0.0	23butanediol_041415
72	2,3-butanediol	butanol	23BD1-6	2	0.4763554005394244	-0.013284823414032976	0.9728681943105725	23butanediol_041415
73	2,3-butanediol	butanol	23BD2-4	1	0.07260445964305492	-0.41703576431040246	0.1482812401661599	23butanediol_041415
74	2,3-butanediol	butanol	23BD2-9	2	0.30264861678671967	-0.18699160716673768	0.6181040731153	23butanediol_041415
75	2,3-butanediol	butanol	23BD3-4	3	0.2859566822750092	-0.20368354167844815	0.5840138703600274	23butanediol_041415
76	2,3-butanediol	butanol	23BD4-4	1	0.5729538667490444	0.083313642795587	1.170152774873958	23butanediol_041415
77	2,3-butanediol	butanol	23BD5-1	2	0.6265943816882281	0.13695415773477077	1.2797036498124568	23butanediol_041415
78	2,3-butanediol	butanol	23BD5-10	3	0.6134263791104617	0.12378615515700436	1.2528104291708901	23butanediol_041415
79	2,3-butanediol	butanol	23BD7-10	1	0.6341353767994496	0.1444951528459923	1.2951047438041512	23butanediol_041415
80	2,3-butanediol	butanol	23BD7-5	2	0.691124568082043	0.20148434412858568	1.411494673582491	23butanediol_041415
81	2,3-butanediol	butanol	23BD8-2	3	0.4280566906597246	-0.06158353329373273	0.874226972619826	23butanediol_041415
82	NA	butanol	M9 blank	0	0.6741757975133228	0.18453557355986544	1.3768799304719834	23butanediol_041415
83	NA	butanol	M9 blank	0	0.0	-0.48964022395345735	0.0	23butanediol_041415
84	2,3-butanediol	butanol	23BD1-6	3	0.4217280700079432	-0.06791215394551414	0.8613019302271018	23butanediol_041415
85	2,3-butanediol	butanol	23BD2-4	2	0.3088306084112153	-0.18080961554224206	0.6307296527185869	23butanediol_041415
86	2,3-butanediol	butanol	23BD2-9	3	0.35609542820744267	-0.1335447957460147	0.7272593442839599	23butanediol_041415
87	2,3-butanediol	butanol	23BD3-9	1	0.3759143068887947	-0.11372591706466267	0.7677357547416839	23butanediol_041415
88	2,3-butanediol	butanol	23BD4-4	2	0.4482180333999171	-0.04142219055354024	0.9154028028598451	23butanediol_041415
89	2,3-butanediol	butanol	23BD5-1	3	0.6330117691145868	0.14337154516112943	1.2928099819976342	23butanediol_041415
90	2,3-butanediol	butanol	23BD6-1	1	0.640857617717252	0.15121739376379467	1.3088336831129475	23butanediol_041415
91	2,3-butanediol	butanol	23BD7-10	2	0.6240540113179704	0.1344137873645131	1.2745154110894488	23butanediol_041415
92	2,3-butanediol	butanol	23BD7-5	3	0.707910593531532	0.2182703695780746	1.4457770397532173	23butanediol_041415
93	2,3-butanediol	butanol	23BD8-5	1	0.6075401800400472	0.11789995608658982	1.2407889513950487	23butanediol_041415
94	NA	butanol	M9 blank	0	0.6764238315719079	0.18678360761845053	1.3814711261062678	23butanediol_041415
95	NA	butanol	M9 blank	0	0.6772721940034202	0.18763197004996285	1.3832037501637082	23butanediol_041415
96	NA	glutarate	MG1655	1	0.1915873327740829	-0.0007987151919479629	0.9958483725800689	23butanediol_041415
97	2,3-butanediol	glutarate	23BD1-8	1	0.17683288452538232	-0.015553163440648554	0.9191564897502612	23butanediol_041415
98	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
99	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
100	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
101	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
102	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
103	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
104	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
105	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
106	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
107	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
108	NA	glutarate	MG1655	2	0.1972692247709899	0.004883176804959033	1.0253821774322285	23butanediol_041415
109	2,3-butanediol	glutarate	23BD1-8	2	0.17996440361795688	-0.012421644348073996	0.9354337568685477	23butanediol_041415
110	2,3-butanediol	glutarate	23BD2-4	3	0.04824248577058699	-0.1441435621954439	0.2507587544971299	23butanediol_041415
111	2,3-butanediol	glutarate	23BD3-3	1	0.10793854095498641	-0.08444750701104446	0.5610518127283578	23butanediol_041415
112	2,3-butanediol	glutarate	23BD3-9	2	0.10361314608484484	-0.08877290188118603	0.5385689200452808	23butanediol_041415
113	2,3-butanediol	glutarate	23BD4-4	3	0.11348267395927329	-0.07890337400675758	0.5898695625750919	23butanediol_041415
114	2,3-butanediol	glutarate	23BD5-7	1	0.10959592855207129	-0.08279011941395958	0.5696667180949752	23butanediol_041415
115	2,3-butanediol	glutarate	23BD6-1	2	0.10554119857814769	-0.08684484938788319	0.548590709638065	23butanediol_041415
116	2,3-butanediol	glutarate	23BD7-10	3	0.06244925974875521	-0.12993678821727567	0.32460389102530823	23butanediol_041415
117	2,3-butanediol	glutarate	23BD7-7	1	0.06481820057067403	-0.12756784739535684	0.3369173661809344	23butanediol_041415
118	2,3-butanediol	glutarate	23BD8-5	2	0.13758691143171803	-0.05479913653431284	0.7151605476921664	23butanediol_041415
119	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
120	NA	glutarate	MG1655	3	0.19142693478381692	-0.0009591131822139498	0.995014642733431	23butanediol_041415
121	2,3-butanediol	glutarate	23BD1-8	3	0.17932332435182535	-0.013062723614205518	0.9321015024098215	23butanediol_041415
122	2,3-butanediol	glutarate	23BD2-7	1	0.10495706013336646	-0.08742898783266441	0.5455544268568709	23butanediol_041415
123	2,3-butanediol	glutarate	23BD3-3	2	0.1114817372406736	-0.08090431072535727	0.5794689293703754	23butanediol_041415
124	2,3-butanediol	glutarate	23BD3-9	3	0.11230615255834886	-0.08007989540768201	0.5837541430144585	23butanediol_041415
125	2,3-butanediol	glutarate	23BD4-7	1	0.07262205628906615	-0.11976399167696472	0.37748088833286314	23butanediol_041415
126	2,3-butanediol	glutarate	23BD5-7	2	0.10993135255510929	-0.08245469541092158	0.5714102125249727	23butanediol_041415
127	2,3-butanediol	glutarate	23BD6-1	3	0.12456898346960227	-0.0678170644964286	0.6474948926213043	23butanediol_041415
128	2,3-butanediol	glutarate	23BD7-4	1	0.07484548627359092	-0.11754056169243995	0.38903801530767035	23butanediol_041415
129	2,3-butanediol	glutarate	23BD7-7	2	0.06655041824232544	-0.12583562972370543	0.34592122945462284	23butanediol_041415
130	2,3-butanediol	glutarate	23BD8-5	3	0.07932003469631145	-0.11306601326971942	0.4122961905757157	23butanediol_041415
131	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
132	NA	glutarate	MG1655	4	0.19215396193822604	-0.00023208602780483423	0.9987936441843963	23butanediol_041415
133	2,3-butanediol	glutarate	23BD1-9	1	0.17338129015335008	-0.019004757812680795	0.9012155090579311	23butanediol_041415
134	2,3-butanediol	glutarate	23BD2-7	2	0.02007650949928664	-0.17230953846674424	0.10435532987730742	23butanediol_041415
135	2,3-butanediol	glutarate	23BD3-3	3	0.10015292403398089	-0.09223312393204998	0.5205830936953633	23butanediol_041415
136	2,3-butanediol	glutarate	23BD4-3	1	0.1479667988296506	-0.04441924913638026	0.7691139788669953	23butanediol_041415
137	2,3-butanediol	glutarate	23BD4-7	2	0.06097374284119055	-0.1314123051248403	0.3169343280649776	23butanediol_041415
138	2,3-butanediol	glutarate	23BD5-7	3	0.11145845746987074	-0.08092759049616013	0.5793479238658236	23butanediol_041415
139	2,3-butanediol	glutarate	23BD2-5	1	0.03204385077014783	-0.16034219719588305	0.16656015916396255	23butanediol_041415
140	2,3-butanediol	glutarate	23BD7-4	2	0.06993296151989885	-0.12245308644613202	0.36350329069728976	23butanediol_041415
141	2,3-butanediol	glutarate	23BD7-7	3	0.07877929267540806	-0.11360675529062281	0.40948547729052537	23butanediol_041415
142	2,3-butanediol	glutarate	23BD8-7	1	0.20040429308219365	0.008018245116162781	1.0416778929705888	23butanediol_041415
143	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
144	NA	glutarate	MG1655	5	0.18949278556303858	-0.002893262402992286	0.9849611630698754	23butanediol_041415
145	2,3-butanediol	glutarate	23BD1-9	2	0.17545925798328613	-0.016926789982744744	0.9120165408994031	23butanediol_041415
146	2,3-butanediol	glutarate	23BD2-7	3	0.10630908370056677	-0.0860769642654641	0.552582085990651	23butanediol_041415
147	2,3-butanediol	glutarate	23BD3-4	1	0.12827960588087925	-0.06410644208515162	0.666782270528938	23butanediol_041415
148	2,3-butanediol	glutarate	23BD4-3	2	0.14492594107817425	-0.04746010688785662	0.7533079587131155	23butanediol_041415
149	2,3-butanediol	glutarate	23BD4-7	3	0.0	-0.19238604796603087	0.0	23butanediol_041415
150	2,3-butanediol	glutarate	23BD5-10	1	0.11032125283029379	-0.08206479513573708	0.5734368681962475	23butanediol_041415
151	2,3-butanediol	glutarate	23BD2-5	2	0.12590210919175807	-0.0664839387742728	0.6544243229841089	23butanediol_041415
152	2,3-butanediol	glutarate	23BD7-4	3	0.061290243457105195	-0.13109580450892566	0.31857946095928463	23butanediol_041415
153	2,3-butanediol	glutarate	23BD8-2	1	0.16421130587045596	-0.02817474209557491	0.8535510116588618	23butanediol_041415
154	2,3-butanediol	glutarate	23BD8-7	2	0.19751523963681142	0.005129191670780547	1.026660933705994	23butanediol_041415
155	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
156	2,3-butanediol	glutarate	23BD1-6	1	0.18647651453648048	-0.00590953342955039	0.9692829418139832	23butanediol_041415
157	2,3-butanediol	glutarate	23BD1-9	3	0.1774838370366469	-0.014902210929383958	0.9225400641733895	23butanediol_041415
158	2,3-butanediol	glutarate	23BD2-9	1	0.15172953092538072	-0.04065651704065015	0.7886722167720355	23butanediol_041415
159	2,3-butanediol	glutarate	23BD3-4	2	0.1020839403465811	-0.09030210761944978	0.5306202888714976	23butanediol_041415
160	2,3-butanediol	glutarate	23BD4-3	3	0.16010419541263304	-0.03228185255339783	0.832202735620944	23butanediol_041415
161	2,3-butanediol	glutarate	23BD5-1	1	0.10362859814735438	-0.08875744981867649	0.5386492380448078	23butanediol_041415
162	2,3-butanediol	glutarate	23BD5-10	2	0.11149482761996851	-0.08089122034606236	0.579536971618934	23butanediol_041415
163	2,3-butanediol	glutarate	23BD2-5	3	0.0	-0.19238604796603087	0.0	23butanediol_041415
164	2,3-butanediol	glutarate	23BD7-5	1	0.07570901903931873	-0.11667702892671214	0.3935265568357976	23butanediol_041415
165	2,3-butanediol	glutarate	23BD8-2	2	0.1665226624096637	-0.025863385556367163	0.8655651705006498	23butanediol_041415
166	2,3-butanediol	glutarate	23BD8-7	3	0.18931477999319934	-0.003071267972831526	0.9840359111000928	23butanediol_041415
167	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
168	2,3-butanediol	glutarate	23BD1-6	2	0.19285824712696997	0.00047219916093910186	1.002454435578522	23butanediol_041415
169	2,3-butanediol	glutarate	23BD2-4	1	0.18866797572302738	-0.003718072243003495	0.980673898745194	23butanediol_041415
170	2,3-butanediol	glutarate	23BD2-9	2	0.09774656064762272	-0.09463948731840816	0.5080751004609315	23butanediol_041415
171	2,3-butanediol	glutarate	23BD3-4	3	0.10075221886950336	-0.09163382909652751	0.5236981576090847	23butanediol_041415
172	2,3-butanediol	glutarate	23BD4-4	1	0.09267829815544201	-0.09970774981058886	0.4817308694433288	23butanediol_041415
173	2,3-butanediol	glutarate	23BD5-1	2	0.11232848984463145	-0.08005755812139942	0.5838702495955684	23butanediol_041415
174	2,3-butanediol	glutarate	23BD5-10	3	0.106328575257062	-0.08605747270896887	0.552683400803764	23butanediol_041415
175	2,3-butanediol	glutarate	23BD7-10	1	0.059109373805724105	-0.13327667416030675	0.30724355757939836	23butanediol_041415
176	2,3-butanediol	glutarate	23BD7-5	2	0.07041681535140774	-0.12196923261462313	0.36601830587965023	23butanediol_041415
177	2,3-butanediol	glutarate	23BD8-2	3	0.1696193880871149	-0.022766659878915962	0.8816615855483667	23butanediol_041415
178	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
179	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
180	2,3-butanediol	glutarate	23BD1-6	3	0.1838581470576459	-0.008527900908384983	0.9556729762966453	23butanediol_041415
181	2,3-butanediol	glutarate	23BD2-4	2	0.16747005994293276	-0.024915988023098107	0.8704896312049746	23butanediol_041415
182	2,3-butanediol	glutarate	23BD2-9	3	0.09132283676688614	-0.10106321119914473	0.47468534091937264	23butanediol_041415
183	2,3-butanediol	glutarate	23BD3-9	1	0.10976381745431048	-0.0826222305117204	0.5705393848190655	23butanediol_041415
184	2,3-butanediol	glutarate	23BD4-4	2	0.12117589724037976	-0.07121015072565111	0.6298580303587061	23butanediol_041415
185	2,3-butanediol	glutarate	23BD5-1	3	0.10746281638793756	-0.08492323157809331	0.5585790525044311	23butanediol_041415
186	2,3-butanediol	glutarate	23BD6-1	1	0.11111193239691781	-0.08127411556911306	0.5775467273829367	23butanediol_041415
187	2,3-butanediol	glutarate	23BD7-10	2	0.07217388229028412	-0.12021216567574675	0.37515133271528966	23butanediol_041415
188	2,3-butanediol	glutarate	23BD7-5	3	0.06626949572944976	-0.1261165522365811	0.3444610273461764	23butanediol_041415
189	2,3-butanediol	glutarate	23BD8-5	1	0.11380736553176903	-0.07857868243426185	0.591557271096206	23butanediol_041415
190	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
191	NA	glutarate	M9 blank	0	0.0	-0.19238604796603087	0.0	23butanediol_041415
192	NA	coumarate	MG1655	1	0.3090300968437826			23butanediol_041415
193	2,3-butanediol	coumarate	23BD1-8	1	0.38372384587706376			23butanediol_041415
194	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
195	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
196	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
197	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
198	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
199	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
200	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
201	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
202	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
203	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
204	NA	coumarate	MG1655	2	0.2970841159858082			23butanediol_041415
205	2,3-butanediol	coumarate	23BD1-8	2	0.37660543232513527			23butanediol_041415
206	2,3-butanediol	coumarate	23BD2-4	3	0.1884466986718281			23butanediol_041415
207	2,3-butanediol	coumarate	23BD3-3	1	0.0			23butanediol_041415
208	2,3-butanediol	coumarate	23BD3-9	2	0.23644659868149479			23butanediol_041415
209	2,3-butanediol	coumarate	23BD4-4	3	0.30278054109210356			23butanediol_041415
210	2,3-butanediol	coumarate	23BD5-7	1	0.38611123559084654			23butanediol_041415
211	2,3-butanediol	coumarate	23BD6-1	2	0.4532507628261211			23butanediol_041415
212	2,3-butanediol	coumarate	23BD7-10	3	0.0			23butanediol_041415
213	2,3-butanediol	coumarate	23BD7-7	1	0.0			23butanediol_041415
214	2,3-butanediol	coumarate	23BD8-5	2	0.43794766759651566			23butanediol_041415
215	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
216	NA	coumarate	MG1655	3	0.31560976820722736			23butanediol_041415
217	2,3-butanediol	coumarate	23BD1-8	3	0.3721671542497607			23butanediol_041415
218	2,3-butanediol	coumarate	23BD2-7	1	0.13925786455200545			23butanediol_041415
219	2,3-butanediol	coumarate	23BD3-3	2	0.0			23butanediol_041415
220	2,3-butanediol	coumarate	23BD3-9	3	0.0			23butanediol_041415
221	2,3-butanediol	coumarate	23BD4-7	1	0.4188428867148543			23butanediol_041415
222	2,3-butanediol	coumarate	23BD5-7	2	0.3781274347157158			23butanediol_041415
223	2,3-butanediol	coumarate	23BD6-1	3	0.44372485462806566			23butanediol_041415
224	2,3-butanediol	coumarate	23BD7-4	1	0.460431058387448			23butanediol_041415
225	2,3-butanediol	coumarate	23BD7-7	2	0.0			23butanediol_041415
226	2,3-butanediol	coumarate	23BD8-5	3	0.45118547758725036			23butanediol_041415
227	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
228	NA	coumarate	MG1655	4	0.3240140989519988			23butanediol_041415
229	2,3-butanediol	coumarate	23BD1-9	1	0.3649931925871648			23butanediol_041415
230	2,3-butanediol	coumarate	23BD2-7	2	0.15610499416987153			23butanediol_041415
231	2,3-butanediol	coumarate	23BD3-3	3	0.0			23butanediol_041415
232	2,3-butanediol	coumarate	23BD4-3	1	0.3127674185715102			23butanediol_041415
233	2,3-butanediol	coumarate	23BD4-7	2	0.0			23butanediol_041415
234	2,3-butanediol	coumarate	23BD5-7	3	0.3861564811177355			23butanediol_041415
235	2,3-butanediol	coumarate	23BD2-5	1	0.16043144369975382			23butanediol_041415
236	2,3-butanediol	coumarate	23BD7-4	2	0.0			23butanediol_041415
237	2,3-butanediol	coumarate	23BD7-7	3	0.0			23butanediol_041415
238	2,3-butanediol	coumarate	23BD8-7	1	0.42487600483480253			23butanediol_041415
239	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
240	NA	coumarate	MG1655	5	0.30793048204813317			23butanediol_041415
241	2,3-butanediol	coumarate	23BD1-9	2	0.38239794244178776			23butanediol_041415
242	2,3-butanediol	coumarate	23BD2-7	3	0.15167142977323436			23butanediol_041415
243	2,3-butanediol	coumarate	23BD3-4	1	0.15604521386903494			23butanediol_041415
244	2,3-butanediol	coumarate	23BD4-3	2	0.2739957962497336			23butanediol_041415
245	2,3-butanediol	coumarate	23BD4-7	3	0.0			23butanediol_041415
246	2,3-butanediol	coumarate	23BD5-10	1	0.36927914341975665			23butanediol_041415
247	2,3-butanediol	coumarate	23BD2-5	2	0.3280366165072045			23butanediol_041415
248	2,3-butanediol	coumarate	23BD7-4	3	0.0			23butanediol_041415
249	2,3-butanediol	coumarate	23BD8-2	1	0.45986438563016213			23butanediol_041415
250	2,3-butanediol	coumarate	23BD8-7	2	0.40068119934055396			23butanediol_041415
251	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
252	2,3-butanediol	coumarate	23BD1-6	1	0.35973787130009327			23butanediol_041415
253	2,3-butanediol	coumarate	23BD1-9	3	0.37407731014258727			23butanediol_041415
254	2,3-butanediol	coumarate	23BD2-9	1	0.20439400440070607			23butanediol_041415
255	2,3-butanediol	coumarate	23BD3-4	2	0.0			23butanediol_041415
256	2,3-butanediol	coumarate	23BD4-3	3	0.32336661767099434			23butanediol_041415
257	2,3-butanediol	coumarate	23BD5-1	1	0.33170129179606156			23butanediol_041415
258	2,3-butanediol	coumarate	23BD5-10	2	0.3462763609474165			23butanediol_041415
259	2,3-butanediol	coumarate	23BD2-5	3	0.1872455484382594			23butanediol_041415
260	2,3-butanediol	coumarate	23BD7-5	1	0.37732164591527306			23butanediol_041415
261	2,3-butanediol	coumarate	23BD8-2	2	0.46193831774579736			23butanediol_041415
262	2,3-butanediol	coumarate	23BD8-7	3	0.41140086658050734			23butanediol_041415
263	NA	coumarate	M9 blank	0	0.0			23butanediol_041415
264	2,3-butanediol	coumarate	23BD1-6	2	0.36799229995179905			23butanediol_041415
